Trial,Year,State,Site,Site_Prod,Block,Plant_N,Yield_SY
37,2016,IN,Loam,High,1,40,15089
37,2016,IN,Loam,High,1,80,16049
37,2016,IN,Loam,High,1,40,14747
37,2016,IN,Loam,High,1,40,15619
37,2016,IN,Loam,High,1,160,15320
37,2016,IN,Loam,High,1,0,6086
37,2016,IN,Loam,High,1,120,14513
37,2016,IN,Loam,High,1,40,15057
37,2016,IN,Loam,High,1,40,14525
37,2016,IN,Loam,High,1,80,16148
37,2016,IN,Loam,High,1,200,15572
37,2016,IN,Loam,High,1,240,15926
37,2016,IN,Loam,High,1,280,15678
37,2016,IN,Loam,High,2,160,16465
37,2016,IN,Loam,High,2,80,15462
37,2016,IN,Loam,High,2,240,16663
37,2016,IN,Loam,High,2,40,15587
37,2016,IN,Loam,High,2,0,7181
37,2016,IN,Loam,High,2,40,15588
37,2016,IN,Loam,High,2,40,14189
37,2016,IN,Loam,High,2,80,13074
37,2016,IN,Loam,High,2,120,14216
37,2016,IN,Loam,High,2,40,13062
37,2016,IN,Loam,High,2,80,13676
37,2016,IN,Loam,High,2,280,14807
37,2016,IN,Loam,High,2,40,11307
37,2016,IN,Loam,High,2,40,14383
37,2016,IN,Loam,High,2,200,15146
37,2016,IN,Loam,High,2,40,14993
37,2016,IN,Loam,High,3,0,7066
37,2016,IN,Loam,High,3,40,13497
37,2016,IN,Loam,High,3,40,15064
37,2016,IN,Loam,High,3,40,15570
37,2016,IN,Loam,High,3,200,16488
37,2016,IN,Loam,High,3,40,15356
37,2016,IN,Loam,High,3,80,14506
37,2016,IN,Loam,High,3,80,14962
37,2016,IN,Loam,High,3,40,14842
37,2016,IN,Loam,High,3,160,14635
37,2016,IN,Loam,High,3,240,13041
37,2016,IN,Loam,High,3,120,14741
37,2016,IN,Loam,High,3,80,14769
37,2016,IN,Loam,High,3,40,14638
37,2016,IN,Loam,High,3,280,14939
37,2016,IN,Loam,High,3,40,9911
37,2016,IN,Loam,High,4,120,14173
37,2016,IN,Loam,High,4,80,14320
37,2016,IN,Loam,High,4,40,12731
37,2016,IN,Loam,High,4,80,14951
37,2016,IN,Loam,High,4,240,14739
37,2016,IN,Loam,High,4,40,14420
37,2016,IN,Loam,High,4,160,15027
37,2016,IN,Loam,High,4,40,14056
37,2016,IN,Loam,High,4,40,13166
37,2016,IN,Loam,High,4,40,10669
37,2016,IN,Loam,High,4,280,13897
37,2016,IN,Loam,High,4,0,7463
37,2016,IN,Loam,High,4,40,13867
37,2016,IN,Loam,High,4,80,12765
37,2016,IN,Loam,High,4,200,14677
37,2016,IN,Loam,High,4,40,15269
38,2016,IN,Sand,Low,1,40,15192
38,2016,IN,Sand,Low,1,80,15598
38,2016,IN,Sand,Low,1,40,16348
38,2016,IN,Sand,Low,1,40,16409
38,2016,IN,Sand,Low,1,80,16994
38,2016,IN,Sand,Low,1,40,16142
38,2016,IN,Sand,Low,1,40,15784
38,2016,IN,Sand,Low,1,160,16605
38,2016,IN,Sand,Low,1,0,10990
38,2016,IN,Sand,Low,1,120,15877
38,2016,IN,Sand,Low,1,40,15882
38,2016,IN,Sand,Low,1,40,16024
38,2016,IN,Sand,Low,1,80,16292
38,2016,IN,Sand,Low,1,200,17215
38,2016,IN,Sand,Low,1,240,15628
38,2016,IN,Sand,Low,1,280,16870
38,2016,IN,Sand,Low,2,160,16184
38,2016,IN,Sand,Low,2,80,14786
38,2016,IN,Sand,Low,2,240,14987
38,2016,IN,Sand,Low,2,40,14765
38,2016,IN,Sand,Low,2,0,9204
38,2016,IN,Sand,Low,2,40,15018
38,2016,IN,Sand,Low,2,40,14104
38,2016,IN,Sand,Low,2,80,14563
38,2016,IN,Sand,Low,2,120,15920
38,2016,IN,Sand,Low,2,40,15190
38,2016,IN,Sand,Low,2,80,15958
38,2016,IN,Sand,Low,2,280,15706
38,2016,IN,Sand,Low,2,40,12726
38,2016,IN,Sand,Low,2,40,14744
38,2016,IN,Sand,Low,2,200,13407
38,2016,IN,Sand,Low,2,40,15158
38,2016,IN,Sand,Low,3,0,10364
38,2016,IN,Sand,Low,3,40,13954
38,2016,IN,Sand,Low,3,40,14812
38,2016,IN,Sand,Low,3,40,15747
38,2016,IN,Sand,Low,3,200,15306
38,2016,IN,Sand,Low,3,40,15559
38,2016,IN,Sand,Low,3,80,14509
38,2016,IN,Sand,Low,3,80,15860
38,2016,IN,Sand,Low,3,40,15081
38,2016,IN,Sand,Low,3,160,14885
38,2016,IN,Sand,Low,3,240,15783
38,2016,IN,Sand,Low,3,120,15429
38,2016,IN,Sand,Low,3,80,15105
38,2016,IN,Sand,Low,3,40,15291
38,2016,IN,Sand,Low,3,280,14348
38,2016,IN,Sand,Low,3,40,12172
38,2016,IN,Sand,Low,4,120,16078
38,2016,IN,Sand,Low,4,80,16470
38,2016,IN,Sand,Low,4,40,14537
38,2016,IN,Sand,Low,4,80,14948
38,2016,IN,Sand,Low,4,240,16023
38,2016,IN,Sand,Low,4,40,15178
38,2016,IN,Sand,Low,4,160,15883
38,2016,IN,Sand,Low,4,40,15176
38,2016,IN,Sand,Low,4,40,14900
38,2016,IN,Sand,Low,4,40,12875
38,2016,IN,Sand,Low,4,280,15179
38,2016,IN,Sand,Low,4,0,9423
38,2016,IN,Sand,Low,4,40,14874
38,2016,IN,Sand,Low,4,80,13520
38,2016,IN,Sand,Low,4,200,14714
38,2016,IN,Sand,Low,4,40,15538
39,2016,MN,Becker,High,1,40,3260.8
39,2016,MN,Becker,High,1,80,4360.7
39,2016,MN,Becker,High,1,40,6040.4
39,2016,MN,Becker,High,1,40,12284.5
39,2016,MN,Becker,High,1,80,11838.3
39,2016,MN,Becker,High,1,40,13593.8
39,2016,MN,Becker,High,1,40,10008.8
39,2016,MN,Becker,High,1,160,9118
39,2016,MN,Becker,High,1,0,3979.2
39,2016,MN,Becker,High,1,120,9709.8
39,2016,MN,Becker,High,1,40,13440.9
39,2016,MN,Becker,High,1,40,11017.2
39,2016,MN,Becker,High,1,80,12430.4
39,2016,MN,Becker,High,1,200,10428.2
39,2016,MN,Becker,High,1,240,9696.2
39,2016,MN,Becker,High,1,280,10304.3
39,2016,MN,Becker,High,2,160,9036.3
39,2016,MN,Becker,High,2,80,13256.7
39,2016,MN,Becker,High,2,240,7151.5
39,2016,MN,Becker,High,2,40,12365.5
39,2016,MN,Becker,High,2,0,2640.5
39,2016,MN,Becker,High,2,40,14935.3
39,2016,MN,Becker,High,2,40,8692
39,2016,MN,Becker,High,2,80,7816.1
39,2016,MN,Becker,High,2,120,9506.6
39,2016,MN,Becker,High,2,40,11268.3
39,2016,MN,Becker,High,2,80,12324.3
39,2016,MN,Becker,High,2,280,12172.7
39,2016,MN,Becker,High,2,40,7467.6
39,2016,MN,Becker,High,2,40,15498.5
39,2016,MN,Becker,High,2,200,13342.4
39,2016,MN,Becker,High,2,40,14541.5
39,2016,MN,Becker,High,3,0,3741
39,2016,MN,Becker,High,3,40,8043.8
39,2016,MN,Becker,High,3,40,14797.3
39,2016,MN,Becker,High,3,40,13858.3
39,2016,MN,Becker,High,3,200,12777.7
39,2016,MN,Becker,High,3,40,14966
39,2016,MN,Becker,High,3,80,9930.2
39,2016,MN,Becker,High,3,80,14058
39,2016,MN,Becker,High,3,40,12750.8
39,2016,MN,Becker,High,3,160,7659.9
39,2016,MN,Becker,High,3,240,8913.6
39,2016,MN,Becker,High,3,120,7343.9
39,2016,MN,Becker,High,3,80,11794.8
39,2016,MN,Becker,High,3,40,11124.7
39,2016,MN,Becker,High,3,280,11289.1
39,2016,MN,Becker,High,3,40,7381.8
39,2016,MN,Becker,High,4,120,7041.4
39,2016,MN,Becker,High,4,80,13705.5
39,2016,MN,Becker,High,4,40,7415
39,2016,MN,Becker,High,4,80,11875.3
39,2016,MN,Becker,High,4,240,12567.5
39,2016,MN,Becker,High,4,40,11948.7
39,2016,MN,Becker,High,4,160,10945
39,2016,MN,Becker,High,4,40,12260.3
39,2016,MN,Becker,High,4,40,14603.2
39,2016,MN,Becker,High,4,40,4323.1
39,2016,MN,Becker,High,4,280,9198.6
39,2016,MN,Becker,High,4,0,1814
39,2016,MN,Becker,High,4,40,12763.9
39,2016,MN,Becker,High,4,80,6053.9
39,2016,MN,Becker,High,4,200,8839.7
39,2016,MN,Becker,High,4,40,14520.5
40,2016,MN,Waseca,Low,1,40,10127.9
40,2016,MN,Waseca,Low,1,80,12553.3
40,2016,MN,Waseca,Low,1,40,13321.3
40,2016,MN,Waseca,Low,1,40,15857.8
40,2016,MN,Waseca,Low,1,80,16363.6
40,2016,MN,Waseca,Low,1,40,15608
40,2016,MN,Waseca,Low,1,40,14475.5
40,2016,MN,Waseca,Low,1,160,14952.1
40,2016,MN,Waseca,Low,1,0,5312.9
40,2016,MN,Waseca,Low,1,120,13151.7
40,2016,MN,Waseca,Low,1,40,13971.8
40,2016,MN,Waseca,Low,1,40,14988.6
40,2016,MN,Waseca,Low,1,80,15736.2
40,2016,MN,Waseca,Low,1,200,15490.5
40,2016,MN,Waseca,Low,1,240,15685.9
40,2016,MN,Waseca,Low,1,280,15767.4
40,2016,MN,Waseca,Low,2,160,15099
40,2016,MN,Waseca,Low,2,80,15161.4
40,2016,MN,Waseca,Low,2,240,15628.3
40,2016,MN,Waseca,Low,2,40,14689.8
40,2016,MN,Waseca,Low,2,0,7768.5
40,2016,MN,Waseca,Low,2,40,14319.9
40,2016,MN,Waseca,Low,2,40,12370.1
40,2016,MN,Waseca,Low,2,80,11730.5
40,2016,MN,Waseca,Low,2,120,12201.3
40,2016,MN,Waseca,Low,2,40,12257.5
40,2016,MN,Waseca,Low,2,80,13818.2
40,2016,MN,Waseca,Low,2,280,15732.3
40,2016,MN,Waseca,Low,2,40,10583
40,2016,MN,Waseca,Low,2,40,15174.2
40,2016,MN,Waseca,Low,2,200,15410.6
40,2016,MN,Waseca,Low,2,40,15141.6
40,2016,MN,Waseca,Low,3,0,8621.3
40,2016,MN,Waseca,Low,3,40,13507.9
40,2016,MN,Waseca,Low,3,40,15372.2
40,2016,MN,Waseca,Low,3,40,15318.2
40,2016,MN,Waseca,Low,3,200,15515.6
40,2016,MN,Waseca,Low,3,40,14684.7
40,2016,MN,Waseca,Low,3,80,12500
40,2016,MN,Waseca,Low,3,80,14987.4
40,2016,MN,Waseca,Low,3,40,12834.5
40,2016,MN,Waseca,Low,3,160,13981.3
40,2016,MN,Waseca,Low,3,240,15027.7
40,2016,MN,Waseca,Low,3,120,13847.3
40,2016,MN,Waseca,Low,3,80,14978.9
40,2016,MN,Waseca,Low,3,40,13632.7
40,2016,MN,Waseca,Low,3,280,15787.1
40,2016,MN,Waseca,Low,3,40,12956.6
40,2016,MN,Waseca,Low,4,120,14614.8
40,2016,MN,Waseca,Low,4,80,15446.6
40,2016,MN,Waseca,Low,4,40,13914.1
40,2016,MN,Waseca,Low,4,80,14981.7
40,2016,MN,Waseca,Low,4,240,16465.8
40,2016,MN,Waseca,Low,4,40,14347.2
40,2016,MN,Waseca,Low,4,160,14126.6
40,2016,MN,Waseca,Low,4,40,14589.6
40,2016,MN,Waseca,Low,4,40,14133.2
40,2016,MN,Waseca,Low,4,40,8102.1
40,2016,MN,Waseca,Low,4,280,15305.3
40,2016,MN,Waseca,Low,4,0,6764.9
40,2016,MN,Waseca,Low,4,40,14594.9
40,2016,MN,Waseca,Low,4,80,13044.3
40,2016,MN,Waseca,Low,4,200,15000.6
40,2016,MN,Waseca,Low,4,40,14847.6
41,2016,MO,Bradford,Low,1,40,9466.1
41,2016,MO,Bradford,Low,1,80,11639.1
41,2016,MO,Bradford,Low,1,40,10315.8
41,2016,MO,Bradford,Low,1,40,14878.4
41,2016,MO,Bradford,Low,1,80,13576.3
41,2016,MO,Bradford,Low,1,40,13847.8
41,2016,MO,Bradford,Low,1,40,13649.1
41,2016,MO,Bradford,Low,1,160,12468.5
41,2016,MO,Bradford,Low,1,0,6566.3
41,2016,MO,Bradford,Low,1,120,13355.6
41,2016,MO,Bradford,Low,1,40,13979
41,2016,MO,Bradford,Low,1,40,14017.7
41,2016,MO,Bradford,Low,1,80,12927.5
41,2016,MO,Bradford,Low,1,200,12910.6
41,2016,MO,Bradford,Low,1,240,13260.8
41,2016,MO,Bradford,Low,1,280,12000.8
41,2016,MO,Bradford,Low,2,160,13182.6
41,2016,MO,Bradford,Low,2,80,13198.7
41,2016,MO,Bradford,Low,2,240,13890.3
41,2016,MO,Bradford,Low,2,40,13372.4
41,2016,MO,Bradford,Low,2,0,7164
41,2016,MO,Bradford,Low,2,40,14248.3
41,2016,MO,Bradford,Low,2,40,10774.4
41,2016,MO,Bradford,Low,2,80,10975.7
41,2016,MO,Bradford,Low,2,120,11540.6
41,2016,MO,Bradford,Low,2,40,12678.5
41,2016,MO,Bradford,Low,2,80,14038.9
41,2016,MO,Bradford,Low,2,280,12956.1
41,2016,MO,Bradford,Low,2,40,10390.9
41,2016,MO,Bradford,Low,2,40,13821.5
41,2016,MO,Bradford,Low,2,200,10726.6
41,2016,MO,Bradford,Low,2,40,12505.3
41,2016,MO,Bradford,Low,3,0,6903.8
41,2016,MO,Bradford,Low,3,40,12265.8
41,2016,MO,Bradford,Low,3,40,14349.2
41,2016,MO,Bradford,Low,3,40,13033.2
41,2016,MO,Bradford,Low,3,200,13545.7
41,2016,MO,Bradford,Low,3,40,13186.4
41,2016,MO,Bradford,Low,3,80,10448.5
41,2016,MO,Bradford,Low,3,80,13510
41,2016,MO,Bradford,Low,3,40,13351.7
41,2016,MO,Bradford,Low,3,160,13788.5
41,2016,MO,Bradford,Low,3,240,14133.9
41,2016,MO,Bradford,Low,3,120,12480.4
41,2016,MO,Bradford,Low,3,80,11964.4
41,2016,MO,Bradford,Low,3,40,12256.8
41,2016,MO,Bradford,Low,3,280,13156.9
41,2016,MO,Bradford,Low,3,40,9722.4
41,2016,MO,Bradford,Low,4,120,12956.8
41,2016,MO,Bradford,Low,4,80,13304.5
41,2016,MO,Bradford,Low,4,40,12302.3
41,2016,MO,Bradford,Low,4,80,12951.1
41,2016,MO,Bradford,Low,4,240,12060.1
41,2016,MO,Bradford,Low,4,40,12142.8
41,2016,MO,Bradford,Low,4,160,11311
41,2016,MO,Bradford,Low,4,40,12926
41,2016,MO,Bradford,Low,4,40,11914.1
41,2016,MO,Bradford,Low,4,40,6792.5
41,2016,MO,Bradford,Low,4,280,11353
41,2016,MO,Bradford,Low,4,0,6858.5
41,2016,MO,Bradford,Low,4,40,13231.1
41,2016,MO,Bradford,Low,4,80,11630.5
41,2016,MO,Bradford,Low,4,200,11388.9
41,2016,MO,Bradford,Low,4,40,13340.8
42,2016,MO,Loess,High,1,40,10681.8
42,2016,MO,Loess,High,1,80,13207
42,2016,MO,Loess,High,1,40,12479
42,2016,MO,Loess,High,1,40,16694.5
42,2016,MO,Loess,High,1,80,16453.2
42,2016,MO,Loess,High,1,40,14961.8
42,2016,MO,Loess,High,1,40,14937.1
42,2016,MO,Loess,High,1,160,15536.4
42,2016,MO,Loess,High,1,0,8550.8
42,2016,MO,Loess,High,1,120,15073.3
42,2016,MO,Loess,High,1,40,16274.5
42,2016,MO,Loess,High,1,40,15646.2
42,2016,MO,Loess,High,1,80,15834.1
42,2016,MO,Loess,High,1,200,16085.7
42,2016,MO,Loess,High,1,240,15346.3
42,2016,MO,Loess,High,1,280,16399.5
42,2016,MO,Loess,High,2,160,15371.3
42,2016,MO,Loess,High,2,80,16043.1
42,2016,MO,Loess,High,2,240,16380.8
42,2016,MO,Loess,High,2,40,16064
42,2016,MO,Loess,High,2,0,9628.5
42,2016,MO,Loess,High,2,40,15757.1
42,2016,MO,Loess,High,2,40,13103.7
42,2016,MO,Loess,High,2,80,12411.3
42,2016,MO,Loess,High,2,120,14160.1
42,2016,MO,Loess,High,2,40,14716.7
42,2016,MO,Loess,High,2,80,16001.4
42,2016,MO,Loess,High,2,280,16176.5
42,2016,MO,Loess,High,2,40,12153.9
42,2016,MO,Loess,High,2,40,15886.2
42,2016,MO,Loess,High,2,200,16909.1
42,2016,MO,Loess,High,2,40,15827.5
42,2016,MO,Loess,High,3,0,7841.8
42,2016,MO,Loess,High,3,40,13202.8
42,2016,MO,Loess,High,3,40,15618.6
42,2016,MO,Loess,High,3,40,15586.3
42,2016,MO,Loess,High,3,200,16269.3
42,2016,MO,Loess,High,3,40,15370.6
42,2016,MO,Loess,High,3,80,13537.4
42,2016,MO,Loess,High,3,80,15847.6
42,2016,MO,Loess,High,3,40,15154.2
42,2016,MO,Loess,High,3,160,14620.1
42,2016,MO,Loess,High,3,240,16850.7
42,2016,MO,Loess,High,3,120,15014.7
42,2016,MO,Loess,High,3,80,16021
42,2016,MO,Loess,High,3,40,14375.5
42,2016,MO,Loess,High,3,280,16280.8
42,2016,MO,Loess,High,3,40,12340.7
42,2016,MO,Loess,High,4,120,13625.9
42,2016,MO,Loess,High,4,80,15650.3
42,2016,MO,Loess,High,4,40,14563.2
42,2016,MO,Loess,High,4,80,15372.4
42,2016,MO,Loess,High,4,240,16392.2
42,2016,MO,Loess,High,4,40,14424.5
42,2016,MO,Loess,High,4,160,16052.8
42,2016,MO,Loess,High,4,40,15513.5
42,2016,MO,Loess,High,4,40,15879.7
42,2016,MO,Loess,High,4,40,10535
42,2016,MO,Loess,High,4,280,16115.7
42,2016,MO,Loess,High,4,0,9273.1
42,2016,MO,Loess,High,4,40,13876.8
42,2016,MO,Loess,High,4,80,12394.3
42,2016,MO,Loess,High,4,200,15349.9
42,2016,MO,Loess,High,4,40,15755.2
43,2016,MO,Troth,High,1,40,8602.2
43,2016,MO,Troth,High,1,80,10950.5
43,2016,MO,Troth,High,1,40,11412.9
43,2016,MO,Troth,High,1,40,13652.8
43,2016,MO,Troth,High,1,80,13596.1
43,2016,MO,Troth,High,1,40,13784.7
43,2016,MO,Troth,High,1,40,13831.3
43,2016,MO,Troth,High,1,160,14583
43,2016,MO,Troth,High,1,0,5954.6
43,2016,MO,Troth,High,1,120,12175.1
43,2016,MO,Troth,High,1,40,12932.5
43,2016,MO,Troth,High,1,40,12732
43,2016,MO,Troth,High,1,80,14178.7
43,2016,MO,Troth,High,1,200,15880.1
43,2016,MO,Troth,High,1,240,15100.9
43,2016,MO,Troth,High,1,280,14962.2
43,2016,MO,Troth,High,2,160,12441.8
43,2016,MO,Troth,High,2,80,14293.9
43,2016,MO,Troth,High,2,240,14095.3
43,2016,MO,Troth,High,2,40,12906
43,2016,MO,Troth,High,2,0,6606.1
43,2016,MO,Troth,High,2,40,14054
43,2016,MO,Troth,High,2,40,10754.3
43,2016,MO,Troth,High,2,80,11464
43,2016,MO,Troth,High,2,120,11445.6
43,2016,MO,Troth,High,2,40,12644.2
43,2016,MO,Troth,High,2,80,13484.1
43,2016,MO,Troth,High,2,280,14373.8
43,2016,MO,Troth,High,2,40,9644.4
43,2016,MO,Troth,High,2,40,12194.9
43,2016,MO,Troth,High,2,200,14293.7
43,2016,MO,Troth,High,2,40,14106.2
43,2016,MO,Troth,High,3,0,7165.8
43,2016,MO,Troth,High,3,40,10473.5
43,2016,MO,Troth,High,3,40,13652.5
43,2016,MO,Troth,High,3,40,13977.3
43,2016,MO,Troth,High,3,200,15503.6
43,2016,MO,Troth,High,3,40,13341.3
43,2016,MO,Troth,High,3,80,13503.6
43,2016,MO,Troth,High,3,80,14312.8
43,2016,MO,Troth,High,3,40,12987.3
43,2016,MO,Troth,High,3,160,12760.5
43,2016,MO,Troth,High,3,240,15136.4
43,2016,MO,Troth,High,3,120,12942.6
43,2016,MO,Troth,High,3,80,14417.9
43,2016,MO,Troth,High,3,40,11688.4
43,2016,MO,Troth,High,3,280,15285.7
43,2016,MO,Troth,High,3,40,9779.7
43,2016,MO,Troth,High,4,120,12680.9
43,2016,MO,Troth,High,4,80,13135.9
43,2016,MO,Troth,High,4,40,11130.9
43,2016,MO,Troth,High,4,80,12494.1
43,2016,MO,Troth,High,4,240,14329.9
43,2016,MO,Troth,High,4,40,11312.2
43,2016,MO,Troth,High,4,160,13016.4
43,2016,MO,Troth,High,4,40,13523.7
43,2016,MO,Troth,High,4,40,13630.1
43,2016,MO,Troth,High,4,40,9713.4
43,2016,MO,Troth,High,4,280,14736.4
43,2016,MO,Troth,High,4,0,7908.6
43,2016,MO,Troth,High,4,40,13830.5
43,2016,MO,Troth,High,4,80,10615.3
43,2016,MO,Troth,High,4,200,14301.8
43,2016,MO,Troth,High,4,40,12945
44,2016,ND,Amenia,High,1,40,13365.7
44,2016,ND,Amenia,High,1,200,12248.8
44,2016,ND,Amenia,High,1,80,12482.4
44,2016,ND,Amenia,High,1,40,12589.8
44,2016,ND,Amenia,High,1,0,12137.8
44,2016,ND,Amenia,High,1,280,13165.6
44,2016,ND,Amenia,High,1,40,13266.9
44,2016,ND,Amenia,High,1,40,12878.7
44,2016,ND,Amenia,High,1,40,12285
44,2016,ND,Amenia,High,1,160,11765.6
44,2016,ND,Amenia,High,1,40,11871.9
44,2016,ND,Amenia,High,1,240,11723.3
44,2016,ND,Amenia,High,1,80,13293.1
44,2016,ND,Amenia,High,1,40,12527.4
44,2016,ND,Amenia,High,1,80,13033.5
44,2016,ND,Amenia,High,1,120,13240.2
44,2016,ND,Amenia,High,2,40,12397.8
44,2016,ND,Amenia,High,2,280,11309.4
44,2016,ND,Amenia,High,2,40,12025.4
44,2016,ND,Amenia,High,2,80,12373.2
44,2016,ND,Amenia,High,2,120,12676.6
44,2016,ND,Amenia,High,2,240,11640.8
44,2016,ND,Amenia,High,2,160,12764.4
44,2016,ND,Amenia,High,2,40,13028
44,2016,ND,Amenia,High,2,80,12793.8
44,2016,ND,Amenia,High,2,80,12404.6
44,2016,ND,Amenia,High,2,40,11947.3
44,2016,ND,Amenia,High,2,200,12210.9
44,2016,ND,Amenia,High,2,40,13120
44,2016,ND,Amenia,High,2,40,12993.2
44,2016,ND,Amenia,High,2,40,14067.6
44,2016,ND,Amenia,High,2,0,11899.5
44,2016,ND,Amenia,High,3,40,8884.9
44,2016,ND,Amenia,High,3,200,9071
44,2016,ND,Amenia,High,3,40,8662.9
44,2016,ND,Amenia,High,3,40,9776.5
44,2016,ND,Amenia,High,3,280,9405.5
44,2016,ND,Amenia,High,3,80,10480.8
44,2016,ND,Amenia,High,3,40,9332.1
44,2016,ND,Amenia,High,3,120,9163.4
44,2016,ND,Amenia,High,3,80,10591.4
44,2016,ND,Amenia,High,3,40,9993.8
44,2016,ND,Amenia,High,3,40,9998.5
44,2016,ND,Amenia,High,3,0,10287.2
44,2016,ND,Amenia,High,3,40,11076.4
44,2016,ND,Amenia,High,3,240,10405.4
44,2016,ND,Amenia,High,3,80,10389.4
44,2016,ND,Amenia,High,3,160,10140.1
44,2016,ND,Amenia,High,4,280,9986.7
44,2016,ND,Amenia,High,4,240,9739.6
44,2016,ND,Amenia,High,4,200,10956.9
44,2016,ND,Amenia,High,4,80,10690.8
44,2016,ND,Amenia,High,4,40,9703.9
44,2016,ND,Amenia,High,4,40,9982.3
44,2016,ND,Amenia,High,4,120,10390.4
44,2016,ND,Amenia,High,4,0,9098.7
44,2016,ND,Amenia,High,4,160,10279.3
44,2016,ND,Amenia,High,4,40,10069.7
44,2016,ND,Amenia,High,4,40,9434.2
44,2016,ND,Amenia,High,4,80,8895.8
44,2016,ND,Amenia,High,4,40,10167.3
44,2016,ND,Amenia,High,4,40,10598
44,2016,ND,Amenia,High,4,80,10516.4
44,2016,ND,Amenia,High,4,40,9601.8
45,2016,ND,Durbin,Low,1,40,8704.7
45,2016,ND,Durbin,Low,1,40,8643.7
45,2016,ND,Durbin,Low,1,120,8787.9
45,2016,ND,Durbin,Low,1,40,8658.3
45,2016,ND,Durbin,Low,1,200,7261.1
45,2016,ND,Durbin,Low,1,80,8898.2
45,2016,ND,Durbin,Low,1,280,8711.9
45,2016,ND,Durbin,Low,1,0,7773.3
45,2016,ND,Durbin,Low,1,40,10180.8
45,2016,ND,Durbin,Low,1,160,10604.8
45,2016,ND,Durbin,Low,1,40,9963.9
45,2016,ND,Durbin,Low,1,40,9616.7
45,2016,ND,Durbin,Low,1,80,10031.5
45,2016,ND,Durbin,Low,1,80,10221.5
45,2016,ND,Durbin,Low,1,40,10117.4
45,2016,ND,Durbin,Low,1,240,9697.9
45,2016,ND,Durbin,Low,2,40,8948.2
45,2016,ND,Durbin,Low,2,40,9959.3
45,2016,ND,Durbin,Low,2,160,10325.5
45,2016,ND,Durbin,Low,2,40,9864.3
45,2016,ND,Durbin,Low,2,0,6986.2
45,2016,ND,Durbin,Low,2,120,10502.9
45,2016,ND,Durbin,Low,2,40,10167.5
45,2016,ND,Durbin,Low,2,200,9564.8
45,2016,ND,Durbin,Low,2,40,10707.3
45,2016,ND,Durbin,Low,2,280,9888.6
45,2016,ND,Durbin,Low,2,80,10547.8
45,2016,ND,Durbin,Low,2,240,9832.2
45,2016,ND,Durbin,Low,2,80,11099.5
45,2016,ND,Durbin,Low,2,40,9308.8
45,2016,ND,Durbin,Low,2,80,9318.2
45,2016,ND,Durbin,Low,2,40,9769.4
45,2016,ND,Durbin,Low,3,80,9150.2
45,2016,ND,Durbin,Low,3,40,8966.9
45,2016,ND,Durbin,Low,3,240,8535.1
45,2016,ND,Durbin,Low,3,40,9675.5
45,2016,ND,Durbin,Low,3,40,9292.2
45,2016,ND,Durbin,Low,3,280,10407.7
45,2016,ND,Durbin,Low,3,80,9233.8
45,2016,ND,Durbin,Low,3,40,9073.1
45,2016,ND,Durbin,Low,3,160,10474.9
45,2016,ND,Durbin,Low,3,40,9964.2
45,2016,ND,Durbin,Low,3,80,9990.4
45,2016,ND,Durbin,Low,3,40,10201.1
45,2016,ND,Durbin,Low,3,0,11107.3
45,2016,ND,Durbin,Low,3,200,10354.7
45,2016,ND,Durbin,Low,3,40,10374
45,2016,ND,Durbin,Low,3,120,10074.9
45,2016,ND,Durbin,Low,4,80,9876.5
45,2016,ND,Durbin,Low,4,280,9707.8
45,2016,ND,Durbin,Low,4,80,10936.1
45,2016,ND,Durbin,Low,4,40,10639.4
45,2016,ND,Durbin,Low,4,160,9585.2
45,2016,ND,Durbin,Low,4,240,9843.3
45,2016,ND,Durbin,Low,4,40,10330.5
45,2016,ND,Durbin,Low,4,120,9031.6
45,2016,ND,Durbin,Low,4,80,10200.9
45,2016,ND,Durbin,Low,4,0,9993.6
45,2016,ND,Durbin,Low,4,40,9304.4
45,2016,ND,Durbin,Low,4,40,8828.8
45,2016,ND,Durbin,Low,4,40,10171.6
45,2016,ND,Durbin,Low,4,40,10627.1
45,2016,ND,Durbin,Low,4,200,10522.5
45,2016,ND,Durbin,Low,4,40,9484.9
46,2016,NE,Kyes,Low,1,40,11105.6
46,2016,NE,Kyes,Low,1,80,12767.6
46,2016,NE,Kyes,Low,1,40,14814.7
46,2016,NE,Kyes,Low,1,40,16867.2
46,2016,NE,Kyes,Low,1,80,16656.4
46,2016,NE,Kyes,Low,1,40,17093.1
46,2016,NE,Kyes,Low,1,40,16836.2
46,2016,NE,Kyes,Low,1,160,15875.2
46,2016,NE,Kyes,Low,1,0,9724.4
46,2016,NE,Kyes,Low,1,120,15123.6
46,2016,NE,Kyes,Low,1,40,16473.4
46,2016,NE,Kyes,Low,1,40,15935.5
46,2016,NE,Kyes,Low,1,80,16845.8
46,2016,NE,Kyes,Low,1,200,16500.3
46,2016,NE,Kyes,Low,1,240,16908.3
46,2016,NE,Kyes,Low,1,280,15233.2
46,2016,NE,Kyes,Low,2,160,17427
46,2016,NE,Kyes,Low,2,80,16218.1
46,2016,NE,Kyes,Low,2,240,15370
46,2016,NE,Kyes,Low,2,40,17840.2
46,2016,NE,Kyes,Low,2,0,11123.3
46,2016,NE,Kyes,Low,2,40,17351.4
46,2016,NE,Kyes,Low,2,40,15691.5
